order_id,order_date,required_date,shipped_date,ship_via,freight,ship_name,ship_city,ship_country,product_id,order_unit_price,quantity,discount,product_name,quantity_per_unit,product_unit_price,units_in_stock,units_on_order,reorder_level,discontinued,category_id,category_name,supplier_id,supplier_name,supplier_city,customer_id,supplier_country,customer_name,customer_city,customer_country,employee_id,employee_name,employee_title,employee_hire_date,employee_city,employee_country
10453,1997-02-21,1997-03-21,1997-02-26,2,25.36,Around the Horn,Colchester,UK,70,12.0,25,0.1,Outback Lager,24 - 355 ml bottles,15.0,15,10,30,0,1,Beverages,7,"Pavlova, Ltd.",Melbourne,AROUT,Australia,Around the Horn,London,UK,1,Davolio Nancy,Sales Representative,1992-05-01,Seattle,USA
10558,1997-06-04,1997-07-02,1997-06-10,2,72.97,Around the Horn,Colchester,UK,73,15.0,3,0.0,Röd Kaviar,24 - 150 g jars,15.0,101,0,5,0,8,Seafood,17,Svensk Sjöföda AB,Stockholm,AROUT,Sweden,Around the Horn,London,UK,1,Davolio Nancy,Sales Representative,1992-05-01,Seattle,USA
10743,1997-11-17,1997-12-15,1997-11-21,2,23.72,Around the Horn,Colchester,UK,46,12.0,28,0.05,Spegesild,4 - 450 g glasses,12.0,95,0,0,0,8,Seafood,21,Lyngbysild,Lyngby,AROUT,Denmark,Around the Horn,London,UK,1,Davolio Nancy,Sales Representative,1992-05-01,Seattle,USA
10558,1997-06-04,1997-07-02,1997-06-10,2,72.97,Around the Horn,Colchester,UK,52,7.0,30,0.0,Filo Mix,16 - 2 kg boxes,7.0,38,0,25,0,5,Grains/Cereals,24,"G'day, Mate",Sydney,AROUT,Australia,Around the Horn,London,UK,1,Davolio Nancy,Sales Representative,1992-05-01,Seattle,USA
10558,1997-06-04,1997-07-02,1997-06-10,2,72.97,Around the Horn,Colchester,UK,47,9.5,25,0.0,Zaanse koeken,10 - 4 oz boxes,9.5,36,0,0,0,3,Confections,22,Zaanse Snoepfabriek,Zaandam,AROUT,Netherlands,Around the Horn,London,UK,1,Davolio Nancy,Sales Representative,1992-05-01,Seattle,USA
10453,1997-02-21,1997-03-21,1997-02-26,2,25.36,Around the Horn,Colchester,UK,48,10.2,15,0.1,Chocolade,10 pkgs.,12.75,15,70,25,0,3,Confections,22,Zaanse Snoepfabriek,Zaandam,AROUT,Netherlands,Around the Horn,London,UK,1,Davolio Nancy,Sales Representative,1992-05-01,Seattle,USA
10789,1997-12-22,1998-01-19,1997-12-31,2,100.6,Folies gourmandes,Lille,France,35,18.0,15,0.0,Steeleye Stout,24 - 12 oz bottles,18.0,20,0,15,0,1,Beverages,16,Bigfoot Breweries,Bend,FOLIG,USA,Folies gourmandes,Lille,France,1,Davolio Nancy,Sales Representative,1992-05-01,Seattle,USA
10789,1997-12-22,1998-01-19,1997-12-31,2,100.6,Folies gourmandes,Lille,France,63,43.9,30,0.0,Vegie-spread,15 - 625 g jars,43.9,24,0,5,0,2,Condiments,7,"Pavlova, Ltd.",Melbourne,FOLIG,Australia,Folies gourmandes,Lille,France,1,Davolio Nancy,Sales Representative,1992-05-01,Seattle,USA
10789,1997-12-22,1998-01-19,1997-12-31,2,100.6,Folies gourmandes,Lille,France,68,12.5,18,0.0,Scottish Longbreads,10 boxes x 8 pieces,12.5,6,10,15,0,3,Confections,8,"Specialty Biscuits, Ltd.",Manchester,FOLIG,UK,Folies gourmandes,Lille,France,1,Davolio Nancy,Sales Representative,1992-05-01,Seattle,USA
10789,1997-12-22,1998-01-19,1997-12-31,2,100.6,Folies gourmandes,Lille,France,18,62.5,30,0.0,Carnarvon Tigers,16 kg pkg.,62.5,42,0,0,0,8,Seafood,7,"Pavlova, Ltd.",Melbourne,FOLIG,Australia,Folies gourmandes,Lille,France,1,Davolio Nancy,Sales Representative,1992-05-01,Seattle,USA
10665,1997-09-11,1997-10-09,1997-09-17,2,26.31,Lonesome Pine Restaurant,Portland,USA,51,53.0,20,0.0,Manjimup Dried Apples,50 - 300 g pkgs.,53.0,20,0,10,0,7,Produce,24,"G'day, Mate",Sydney,LONEP,Australia,Lonesome Pine Restaurant,Portland,USA,1,Davolio Nancy,Sales Representative,1992-05-01,Seattle,USA
10665,1997-09-11,1997-10-09,1997-09-17,2,26.31,Lonesome Pine Restaurant,Portland,USA,59,55.0,1,0.0,Raclette Courdavault,5 kg pkg.,55.0,79,0,0,0,4,Dairy Products,28,Gai pâturage,Annecy,LONEP,France,Lonesome Pine Restaurant,Portland,USA,1,Davolio Nancy,Sales Representative,1992-05-01,Seattle,USA
10665,1997-09-11,1997-10-09,1997-09-17,2,26.31,Lonesome Pine Restaurant,Portland,USA,76,18.0,10,0.0,Lakkalikööri,500 ml,18.0,57,0,20,0,1,Beverages,23,Karkki Oy,Lappeenranta,LONEP,Finland,Lonesome Pine Restaurant,Portland,USA,1,Davolio Nancy,Sales Representative,1992-05-01,Seattle,USA
10916,1998-02-27,1998-03-27,1998-03-09,2,63.77,Rancho grande,Buenos Aires,Argentina,57,19.5,20,0.0,Ravioli Angelo,24 - 250 g pkgs.,19.5,36,0,20,0,5,Grains/Cereals,26,Pasta Buttini s.r.l.,Salerno,RANCH,Italy,Rancho grande,Buenos Aires,Argentina,1,Davolio Nancy,Sales Representative,1992-05-01,Seattle,USA
10916,1998-02-27,1998-03-27,1998-03-09,2,63.77,Rancho grande,Buenos Aires,Argentina,16,17.45,6,0.0,Pavlova,32 - 500 g boxes,17.45,29,0,10,0,3,Confections,7,"Pavlova, Ltd.",Melbourne,RANCH,Australia,Rancho grande,Buenos Aires,Argentina,1,Davolio Nancy,Sales Representative,1992-05-01,Seattle,USA
10916,1998-02-27,1998-03-27,1998-03-09,2,63.77,Rancho grande,Buenos Aires,Argentina,32,32.0,6,0.0,Mascarpone Fabioli,24 - 200 g pkgs.,32.0,9,40,25,0,4,Dairy Products,14,Formaggi Fortini s.r.l.,Ravenna,RANCH,Italy,Rancho grande,Buenos Aires,Argentina,1,Davolio Nancy,Sales Representative,1992-05-01,Seattle,USA
10821,1998-01-08,1998-02-05,1998-01-15,1,36.68,Split Rail Beer & Ale,Lander,USA,51,53.0,6,0.0,Manjimup Dried Apples,50 - 300 g pkgs.,53.0,20,0,10,0,7,Produce,24,"G'day, Mate",Sydney,SPLIR,Australia,Split Rail Beer & Ale,Lander,USA,1,Davolio Nancy,Sales Representative,1992-05-01,Seattle,USA
10385,1996-12-17,1997-01-14,1996-12-23,2,30.96,Split Rail Beer & Ale,Lander,USA,60,27.2,20,0.2,Camembert Pierrot,15 - 300 g rounds,34.0,19,0,0,0,4,Dairy Products,28,Gai pâturage,Annecy,SPLIR,France,Split Rail Beer & Ale,Lander,USA,1,Davolio Nancy,Sales Representative,1992-05-01,Seattle,USA
10821,1998-01-08,1998-02-05,1998-01-15,1,36.68,Split Rail Beer & Ale,Lander,USA,35,18.0,20,0.0,Steeleye Stout,24 - 12 oz bottles,18.0,20,0,15,0,1,Beverages,16,Bigfoot Breweries,Bend,SPLIR,USA,Split Rail Beer & Ale,Lander,USA,1,Davolio Nancy,Sales Representative,1992-05-01,Seattle,USA
10385,1996-12-17,1997-01-14,1996-12-23,2,30.96,Split Rail Beer & Ale,Lander,USA,7,24.0,10,0.2,Uncle Bob's Organic Dried Pears,12 - 1 lb pkgs.,30.0,15,0,10,0,7,Produce,3,Grandma Kelly's Homestead,Ann Arbor,SPLIR,USA,Split Rail Beer & Ale,Lander,USA,1,Davolio Nancy,Sales Representative,1992-05-01,Seattle,USA
10385,1996-12-17,1997-01-14,1996-12-23,2,30.96,Split Rail Beer & Ale,Lander,USA,68,10.0,8,0.2,Scottish Longbreads,10 boxes x 8 pieces,12.5,6,10,15,0,3,Confections,8,"Specialty Biscuits, Ltd.",Manchester,SPLIR,UK,Split Rail Beer & Ale,Lander,USA,1,Davolio Nancy,Sales Representative,1992-05-01,Seattle,USA
10671,1997-09-17,1997-10-15,1997-09-24,1,30.34,France restauration,Nantes,France,65,21.05,12,0.0,Louisiana Fiery Hot Pepper Sauce,32 - 8 oz bottles,21.05,76,0,0,0,2,Condiments,2,New Orleans Cajun Delights,New Orleans,FRANR,USA,France restauration,Nantes,France,1,Davolio Nancy,Sales Representative,1992-05-01,Seattle,USA
10671,1997-09-17,1997-10-15,1997-09-24,1,30.34,France restauration,Nantes,France,16,17.45,10,0.0,Pavlova,32 - 500 g boxes,17.45,29,0,10,0,3,Confections,7,"Pavlova, Ltd.",Melbourne,FRANR,Australia,France restauration,Nantes,France,1,Davolio Nancy,Sales Representative,1992-05-01,Seattle,USA
10671,1997-09-17,1997-10-15,1997-09-24,1,30.34,France restauration,Nantes,France,62,49.3,10,0.0,Tarte au sucre,48 pies,49.3,17,0,0,0,3,Confections,29,Forêts d'érables,Ste-Hyacinthe,FRANR,Canada,France restauration,Nantes,France,1,Davolio Nancy,Sales Representative,1992-05-01,Seattle,USA
10374,1996-12-05,1997-01-02,1996-12-09,3,3.94,Wolski Zajazd,Warszawa,Poland,31,10.0,30,0.0,Gorgonzola Telino,12 - 100 g pkgs,12.5,0,70,20,0,4,Dairy Products,14,Formaggi Fortini s.r.l.,Ravenna,WOLZA,Italy,Wolski  Zajazd,Warszawa,Poland,1,Davolio Nancy,Sales Representative,1992-05-01,Seattle,USA
10792,1997-12-23,1998-01-20,1997-12-31,3,23.79,Wolski Zajazd,Warszawa,Poland,2,19.0,10,0.0,Chang,24 - 12 oz bottles,19.0,17,40,25,1,1,Beverages,1,Exotic Liquids,London,WOLZA,UK,Wolski  Zajazd,Warszawa,Poland,1,Davolio Nancy,Sales Representative,1992-05-01,Seattle,USA
10792,1997-12-23,1998-01-20,1997-12-31,3,23.79,Wolski Zajazd,Warszawa,Poland,54,7.45,3,0.0,Tourtière,16 pies,7.45,21,0,10,0,6,Meat/Poultry,25,Ma Maison,Montréal,WOLZA,Canada,Wolski  Zajazd,Warszawa,Poland,1,Davolio Nancy,Sales Representative,1992-05-01,Seattle,USA
10792,1997-12-23,1998-01-20,1997-12-31,3,23.79,Wolski Zajazd,Warszawa,Poland,68,12.5,15,0.0,Scottish Longbreads,10 boxes x 8 pieces,12.5,6,10,15,0,3,Confections,8,"Specialty Biscuits, Ltd.",Manchester,WOLZA,UK,Wolski  Zajazd,Warszawa,Poland,1,Davolio Nancy,Sales Representative,1992-05-01,Seattle,USA
10374,1996-12-05,1997-01-02,1996-12-09,3,3.94,Wolski Zajazd,Warszawa,Poland,58,10.6,15,0.0,Escargots de Bourgogne,24 pieces,13.25,62,0,20,0,8,Seafood,27,Escargots Nouveaux,Montceau,WOLZA,France,Wolski  Zajazd,Warszawa,Poland,1,Davolio Nancy,Sales Representative,1992-05-01,Seattle,USA
10888,1998-02-16,1998-03-16,1998-02-23,2,51.87,Godos Cocina Típica,Sevilla,Spain,2,19.0,20,0.0,Chang,24 - 12 oz bottles,19.0,17,40,25,1,1,Beverages,1,Exotic Liquids,London,GODOS,UK,Godos Cocina Típica,Sevilla,Spain,1,Davolio Nancy,Sales Representative,1992-05-01,Seattle,USA
10888,1998-02-16,1998-03-16,1998-02-23,2,51.87,Godos Cocina Típica,Sevilla,Spain,68,12.5,18,0.0,Scottish Longbreads,10 boxes x 8 pieces,12.5,6,10,15,0,3,Confections,8,"Specialty Biscuits, Ltd.",Manchester,GODOS,UK,Godos Cocina Típica,Sevilla,Spain,1,Davolio Nancy,Sales Representative,1992-05-01,Seattle,USA
10710,1997-10-20,1997-11-17,1997-10-23,1,4.98,Franchi S.p.A.,Torino,Italy,19,9.2,5,0.0,Teatime Chocolate Biscuits,10 boxes x 12 pieces,9.2,25,0,5,0,3,Confections,8,"Specialty Biscuits, Ltd.",Manchester,FRANS,UK,Franchi S.p.A.,Torino,Italy,1,Davolio Nancy,Sales Representative,1992-05-01,Seattle,USA
10710,1997-10-20,1997-11-17,1997-10-23,1,4.98,Franchi S.p.A.,Torino,Italy,47,9.5,5,0.0,Zaanse koeken,10 - 4 oz boxes,9.5,36,0,0,0,3,Confections,22,Zaanse Snoepfabriek,Zaandam,FRANS,Netherlands,Franchi S.p.A.,Torino,Italy,1,Davolio Nancy,Sales Representative,1992-05-01,Seattle,USA
10465,1997-03-05,1997-04-02,1997-03-14,3,145.04,Vaffeljernet,Århus,Denmark,24,3.6,25,0.0,Guaraná Fantástica,12 - 355 ml cans,4.5,20,0,0,1,1,Beverages,10,Refrescos Americanas LTDA,Sao Paulo,VAFFE,Brazil,Vaffeljernet,Århus,Denmark,1,Davolio Nancy,Sales Representative,1992-05-01,Seattle,USA
10946,1998-03-12,1998-04-09,1998-03-19,2,27.2,Vaffeljernet,Århus,Denmark,24,4.5,25,0.0,Guaraná Fantástica,12 - 355 ml cans,4.5,20,0,0,1,1,Beverages,10,Refrescos Americanas LTDA,Sao Paulo,VAFFE,Brazil,Vaffeljernet,Århus,Denmark,1,Davolio Nancy,Sales Representative,1992-05-01,Seattle,USA
10946,1998-03-12,1998-04-09,1998-03-19,2,27.2,Vaffeljernet,Århus,Denmark,77,13.0,40,0.0,Original Frankfurter grüne Soße,12 boxes,13.0,32,0,15,0,2,Condiments,12,Plutzer Lebensmittelgroßmärkte AG,Frankfurt,VAFFE,Germany,Vaffeljernet,Århus,Denmark,1,Davolio Nancy,Sales Representative,1992-05-01,Seattle,USA
10921,1998-03-03,1998-04-14,1998-03-09,1,176.48,Vaffeljernet,Århus,Denmark,35,18.0,10,0.0,Steeleye Stout,24 - 12 oz bottles,18.0,20,0,15,0,1,Beverages,16,Bigfoot Breweries,Bend,VAFFE,USA,Vaffeljernet,Århus,Denmark,1,Davolio Nancy,Sales Representative,1992-05-01,Seattle,USA
10591,1997-07-07,1997-07-21,1997-07-16,1,55.92,Vaffeljernet,Århus,Denmark,7,30.0,10,0.0,Uncle Bob's Organic Dried Pears,12 - 1 lb pkgs.,30.0,15,0,10,0,7,Produce,3,Grandma Kelly's Homestead,Ann Arbor,VAFFE,USA,Vaffeljernet,Århus,Denmark,1,Davolio Nancy,Sales Representative,1992-05-01,Seattle,USA
10465,1997-03-05,1997-04-02,1997-03-14,3,145.04,Vaffeljernet,Århus,Denmark,40,14.7,20,0.0,Boston Crab Meat,24 - 4 oz tins,18.4,123,0,30,0,8,Seafood,19,New England Seafood Cannery,Boston,VAFFE,USA,Vaffeljernet,Århus,Denmark,1,Davolio Nancy,Sales Representative,1992-05-01,Seattle,USA
10465,1997-03-05,1997-04-02,1997-03-14,3,145.04,Vaffeljernet,Århus,Denmark,29,99.0,18,0.1,Thüringer Rostbratwurst,50 bags x 30 sausgs.,123.79,0,0,0,1,6,Meat/Poultry,12,Plutzer Lebensmittelgroßmärkte AG,Frankfurt,VAFFE,Germany,Vaffeljernet,Århus,Denmark,1,Davolio Nancy,Sales Representative,1992-05-01,Seattle,USA
10946,1998-03-12,1998-04-09,1998-03-19,2,27.2,Vaffeljernet,Århus,Denmark,10,31.0,25,0.0,Ikura,12 - 200 ml jars,31.0,31,0,0,0,8,Seafood,4,Tokyo Traders,Tokyo,VAFFE,Japan,Vaffeljernet,Århus,Denmark,1,Davolio Nancy,Sales Representative,1992-05-01,Seattle,USA
10921,1998-03-03,1998-04-14,1998-03-09,1,176.48,Vaffeljernet,Århus,Denmark,63,43.9,40,0.0,Vegie-spread,15 - 625 g jars,43.9,24,0,5,0,2,Condiments,7,"Pavlova, Ltd.",Melbourne,VAFFE,Australia,Vaffeljernet,Århus,Denmark,1,Davolio Nancy,Sales Representative,1992-05-01,Seattle,USA
10591,1997-07-07,1997-07-21,1997-07-16,1,55.92,Vaffeljernet,Århus,Denmark,54,7.45,50,0.0,Tourtière,16 pies,7.45,21,0,10,0,6,Meat/Poultry,25,Ma Maison,Montréal,VAFFE,Canada,Vaffeljernet,Århus,Denmark,1,Davolio Nancy,Sales Representative,1992-05-01,Seattle,USA
10591,1997-07-07,1997-07-21,1997-07-16,1,55.92,Vaffeljernet,Århus,Denmark,3,10.0,14,0.0,Aniseed Syrup,12 - 550 ml bottles,10.0,13,70,25,0,2,Condiments,1,Exotic Liquids,London,VAFFE,UK,Vaffeljernet,Århus,Denmark,1,Davolio Nancy,Sales Representative,1992-05-01,Seattle,USA
10465,1997-03-05,1997-04-02,1997-03-14,3,145.04,Vaffeljernet,Århus,Denmark,50,13.0,25,0.0,Valkoinen suklaa,12 - 100 g bars,16.25,65,0,30,0,3,Confections,23,Karkki Oy,Lappeenranta,VAFFE,Finland,Vaffeljernet,Århus,Denmark,1,Davolio Nancy,Sales Representative,1992-05-01,Seattle,USA
10465,1997-03-05,1997-04-02,1997-03-14,3,145.04,Vaffeljernet,Århus,Denmark,45,7.6,30,0.1,Rogede sild,1k pkg.,9.5,5,70,15,0,8,Seafood,21,Lyngbysild,Lyngby,VAFFE,Denmark,Vaffeljernet,Århus,Denmark,1,Davolio Nancy,Sales Representative,1992-05-01,Seattle,USA
10909,1998-02-26,1998-03-26,1998-03-10,2,53.05,Santé Gourmet,Stavern,Norway,41,9.65,5,0.0,Jack's New England Clam Chowder,12 - 12 oz cans,9.65,85,0,10,0,8,Seafood,19,New England Seafood Cannery,Boston,SANTG,USA,Santé Gourmet,Stavern,Norway,1,Davolio Nancy,Sales Representative,1992-05-01,Seattle,USA
10387,1996-12-18,1997-01-15,1996-12-20,2,93.63,Santé Gourmet,Stavern,Norway,24,3.6,15,0.0,Guaraná Fantástica,12 - 355 ml cans,4.5,20,0,0,1,1,Beverages,10,Refrescos Americanas LTDA,Sao Paulo,SANTG,Brazil,Santé Gourmet,Stavern,Norway,1,Davolio Nancy,Sales Representative,1992-05-01,Seattle,USA
10909,1998-02-26,1998-03-26,1998-03-10,2,53.05,Santé Gourmet,Stavern,Norway,16,17.45,15,0.0,Pavlova,32 - 500 g boxes,17.45,29,0,10,0,3,Confections,7,"Pavlova, Ltd.",Melbourne,SANTG,Australia,Santé Gourmet,Stavern,Norway,1,Davolio Nancy,Sales Representative,1992-05-01,Seattle,USA
10387,1996-12-18,1997-01-15,1996-12-20,2,93.63,Santé Gourmet,Stavern,Norway,59,44.0,12,0.0,Raclette Courdavault,5 kg pkg.,55.0,79,0,0,0,4,Dairy Products,28,Gai pâturage,Annecy,SANTG,France,Santé Gourmet,Stavern,Norway,1,Davolio Nancy,Sales Representative,1992-05-01,Seattle,USA
10909,1998-02-26,1998-03-26,1998-03-10,2,53.05,Santé Gourmet,Stavern,Norway,7,30.0,12,0.0,Uncle Bob's Organic Dried Pears,12 - 1 lb pkgs.,30.0,15,0,10,0,7,Produce,3,Grandma Kelly's Homestead,Ann Arbor,SANTG,USA,Santé Gourmet,Stavern,Norway,1,Davolio Nancy,Sales Representative,1992-05-01,Seattle,USA
10387,1996-12-18,1997-01-15,1996-12-20,2,93.63,Santé Gourmet,Stavern,Norway,71,17.2,15,0.0,Flotemysost,10 - 500 g pkgs.,21.5,26,0,0,0,4,Dairy Products,15,Norske Meierier,Sandvika,SANTG,Norway,Santé Gourmet,Stavern,Norway,1,Davolio Nancy,Sales Representative,1992-05-01,Seattle,USA
10387,1996-12-18,1997-01-15,1996-12-20,2,93.63,Santé Gourmet,Stavern,Norway,28,36.4,6,0.0,Rössle Sauerkraut,25 - 825 g cans,45.6,26,0,0,1,7,Produce,12,Plutzer Lebensmittelgroßmärkte AG,Frankfurt,SANTG,Germany,Santé Gourmet,Stavern,Norway,1,Davolio Nancy,Sales Representative,1992-05-01,Seattle,USA
10664,1997-09-10,1997-10-08,1997-09-19,3,1.27,Furia Bacalhau e Frutos do Mar,Lisboa,Portugal,65,21.05,15,0.15,Louisiana Fiery Hot Pepper Sauce,32 - 8 oz bottles,21.05,76,0,0,0,2,Condiments,2,New Orleans Cajun Delights,New Orleans,FURIB,USA,Furia Bacalhau e Frutos do Mar,Lisboa,Portugal,1,Davolio Nancy,Sales Representative,1992-05-01,Seattle,USA
10664,1997-09-10,1997-10-08,1997-09-19,3,1.27,Furia Bacalhau e Frutos do Mar,Lisboa,Portugal,56,38.0,12,0.15,Gnocchi di nonna Alice,24 - 250 g pkgs.,38.0,21,10,30,0,5,Grains/Cereals,26,Pasta Buttini s.r.l.,Salerno,FURIB,Italy,Furia Bacalhau e Frutos do Mar,Lisboa,Portugal,1,Davolio Nancy,Sales Representative,1992-05-01,Seattle,USA
10604,1997-07-18,1997-08-15,1997-07-29,1,7.46,Furia Bacalhau e Frutos do Mar,Lisboa,Portugal,76,18.0,10,0.1,Lakkalikööri,500 ml,18.0,57,0,20,0,1,Beverages,23,Karkki Oy,Lappeenranta,FURIB,Finland,Furia Bacalhau e Frutos do Mar,Lisboa,Portugal,1,Davolio Nancy,Sales Representative,1992-05-01,Seattle,USA
10664,1997-09-10,1997-10-08,1997-09-19,3,1.27,Furia Bacalhau e Frutos do Mar,Lisboa,Portugal,10,31.0,24,0.15,Ikura,12 - 200 ml jars,31.0,31,0,0,0,8,Seafood,4,Tokyo Traders,Tokyo,FURIB,Japan,Furia Bacalhau e Frutos do Mar,Lisboa,Portugal,1,Davolio Nancy,Sales Representative,1992-05-01,Seattle,USA
10604,1997-07-18,1997-08-15,1997-07-29,1,7.46,Furia Bacalhau e Frutos do Mar,Lisboa,Portugal,48,12.75,6,0.1,Chocolade,10 pkgs.,12.75,15,70,25,0,3,Confections,22,Zaanse Snoepfabriek,Zaandam,FURIB,Netherlands,Furia Bacalhau e Frutos do Mar,Lisboa,Portugal,1,Davolio Nancy,Sales Representative,1992-05-01,Seattle,USA
10928,1998-03-05,1998-04-02,1998-03-18,1,1.36,Galería del gastronómo,Barcelona,Spain,76,18.0,5,0.0,Lakkalikööri,500 ml,18.0,57,0,20,0,1,Beverages,23,Karkki Oy,Lappeenranta,GALED,Finland,Galería del gastrónomo,Barcelona,Spain,1,Davolio Nancy,Sales Representative,1992-05-01,Seattle,USA
10928,1998-03-05,1998-04-02,1998-03-18,1,1.36,Galería del gastronómo,Barcelona,Spain,47,9.5,5,0.0,Zaanse koeken,10 - 4 oz boxes,9.5,36,0,0,0,3,Confections,22,Zaanse Snoepfabriek,Zaandam,GALED,Netherlands,Galería del gastrónomo,Barcelona,Spain,1,Davolio Nancy,Sales Representative,1992-05-01,Seattle,USA
10813,1998-01-05,1998-02-02,1998-01-09,1,47.38,Ricardo Adocicados,Rio de Janeiro,Brazil,2,19.0,12,0.2,Chang,24 - 12 oz bottles,19.0,17,40,25,1,1,Beverages,1,Exotic Liquids,London,RICAR,UK,Ricardo Adocicados,Rio de Janeiro,Brazil,1,Davolio Nancy,Sales Representative,1992-05-01,Seattle,USA
10877,1998-02-09,1998-03-09,1998-02-19,1,38.06,Ricardo Adocicados,Rio de Janeiro,Brazil,16,17.45,30,0.25,Pavlova,32 - 500 g boxes,17.45,29,0,10,0,3,Confections,7,"Pavlova, Ltd.",Melbourne,RICAR,Australia,Ricardo Adocicados,Rio de Janeiro,Brazil,1,Davolio Nancy,Sales Representative,1992-05-01,Seattle,USA
10813,1998-01-05,1998-02-02,1998-01-09,1,47.38,Ricardo Adocicados,Rio de Janeiro,Brazil,46,12.0,35,0.0,Spegesild,4 - 450 g glasses,12.0,95,0,0,0,8,Seafood,21,Lyngbysild,Lyngby,RICAR,Denmark,Ricardo Adocicados,Rio de Janeiro,Brazil,1,Davolio Nancy,Sales Representative,1992-05-01,Seattle,USA
10877,1998-02-09,1998-03-09,1998-02-19,1,38.06,Ricardo Adocicados,Rio de Janeiro,Brazil,18,62.5,25,0.0,Carnarvon Tigers,16 kg pkg.,62.5,42,0,0,0,8,Seafood,7,"Pavlova, Ltd.",Melbourne,RICAR,Australia,Ricardo Adocicados,Rio de Janeiro,Brazil,1,Davolio Nancy,Sales Representative,1992-05-01,Seattle,USA
10579,1997-06-25,1997-07-23,1997-07-04,2,13.73,Let's Stop N Shop,San Francisco,USA,75,7.75,21,0.0,Rhönbräu Klosterbier,24 - 0.5 l bottles,7.75,125,0,25,0,1,Beverages,12,Plutzer Lebensmittelgroßmärkte AG,Frankfurt,LETSS,Germany,Let's Stop N Shop,San Francisco,USA,1,Davolio Nancy,Sales Representative,1992-05-01,Seattle,USA
10579,1997-06-25,1997-07-23,1997-07-04,2,13.73,Let's Stop N Shop,San Francisco,USA,15,15.5,10,0.0,Genen Shouyu,24 - 250 ml bottles,13.0,39,0,5,0,2,Condiments,6,Mayumi's,Osaka,LETSS,Japan,Let's Stop N Shop,San Francisco,USA,1,Davolio Nancy,Sales Representative,1992-05-01,Seattle,USA
10668,1997-09-15,1997-10-13,1997-09-23,2,47.22,Die Wandernde Kuh,Stuttgart,Germany,31,12.5,8,0.1,Gorgonzola Telino,12 - 100 g pkgs,12.5,0,70,20,0,4,Dairy Products,14,Formaggi Fortini s.r.l.,Ravenna,WANDK,Italy,Die Wandernde Kuh,Stuttgart,Germany,1,Davolio Nancy,Sales Representative,1992-05-01,Seattle,USA
10668,1997-09-15,1997-10-13,1997-09-23,2,47.22,Die Wandernde Kuh,Stuttgart,Germany,55,24.0,4,0.1,Pâté chinois,24 boxes x 2 pies,24.0,115,0,20,0,6,Meat/Poultry,25,Ma Maison,Montréal,WANDK,Canada,Die Wandernde Kuh,Stuttgart,Germany,1,Davolio Nancy,Sales Representative,1992-05-01,Seattle,USA
10668,1997-09-15,1997-10-13,1997-09-23,2,47.22,Die Wandernde Kuh,Stuttgart,Germany,64,33.25,15,0.1,Wimmers gute Semmelknödel,20 bags x 4 pieces,33.25,22,80,30,0,5,Grains/Cereals,12,Plutzer Lebensmittelgroßmärkte AG,Frankfurt,WANDK,Germany,Die Wandernde Kuh,Stuttgart,Germany,1,Davolio Nancy,Sales Representative,1992-05-01,Seattle,USA
10835,1998-01-15,1998-02-12,1998-01-21,3,69.53,Alfred's Futterkiste,Berlin,Germany,59,55.0,15,0.0,Raclette Courdavault,5 kg pkg.,55.0,79,0,0,0,4,Dairy Products,28,Gai pâturage,Annecy,ALFKI,France,Alfreds Futterkiste,Berlin,Germany,1,Davolio Nancy,Sales Representative,1992-05-01,Seattle,USA
10835,1998-01-15,1998-02-12,1998-01-21,3,69.53,Alfred's Futterkiste,Berlin,Germany,77,13.0,2,0.2,Original Frankfurter grüne Soße,12 boxes,13.0,32,0,15,0,2,Condiments,12,Plutzer Lebensmittelgroßmärkte AG,Frankfurt,ALFKI,Germany,Alfreds Futterkiste,Berlin,Germany,1,Davolio Nancy,Sales Representative,1992-05-01,Seattle,USA
10952,1998-03-16,1998-04-27,1998-03-24,1,40.42,Alfred's Futterkiste,Berlin,Germany,28,45.6,2,0.0,Rössle Sauerkraut,25 - 825 g cans,45.6,26,0,0,1,7,Produce,12,Plutzer Lebensmittelgroßmärkte AG,Frankfurt,ALFKI,Germany,Alfreds Futterkiste,Berlin,Germany,1,Davolio Nancy,Sales Representative,1992-05-01,Seattle,USA
10952,1998-03-16,1998-04-27,1998-03-24,1,40.42,Alfred's Futterkiste,Berlin,Germany,6,25.0,16,0.05,Grandma's Boysenberry Spread,12 - 8 oz jars,25.0,120,0,25,0,2,Condiments,3,Grandma Kelly's Homestead,Ann Arbor,ALFKI,USA,Alfreds Futterkiste,Berlin,Germany,1,Davolio Nancy,Sales Representative,1992-05-01,Seattle,USA
10900,1998-02-20,1998-03-20,1998-03-04,2,1.66,Wellington Importadora,Resende,Brazil,70,15.0,3,0.25,Outback Lager,24 - 355 ml bottles,15.0,15,10,30,0,1,Beverages,7,"Pavlova, Ltd.",Melbourne,WELLI,Australia,Wellington Importadora,Resende,Brazil,1,Davolio Nancy,Sales Representative,1992-05-01,Seattle,USA
10499,1997-04-08,1997-05-06,1997-04-16,2,102.02,LILA-Supermercado,Barquisimeto,Venezuela,49,20.0,25,0.0,Maxilaku,24 - 50 g pkgs.,20.0,10,60,15,0,3,Confections,23,Karkki Oy,Lappeenranta,LILAS,Finland,LILA-Supermercado,Barquisimeto,Venezuela,4,Peacock Margaret,Sales Representative,1993-05-03,Redmond,USA
